state_class,magnitude_quantizer,bits_per_magnitude,bits_per_phase,k,sample_idx,fidelity,compression_ratio
tfim,topk_sweep,3,3,16.0,14,0.9953368463293428,8.078895463510849
tfim,topk_sweep,3,3,32.0,14,0.9986163520218055,7.501831501831502
tfim,topk_sweep,3,3,4.0,15,0.9811100695863183,8.57352171637886
tfim,topk_sweep,3,3,8.0,15,0.9905756408576436,8.402051282051282
tfim,topk_sweep,3,3,16.0,15,0.995975686120404,8.078895463510849
tfim,topk_sweep,3,3,32.0,15,0.9988079734626425,7.501831501831502
tfim,topk_sweep,3,3,4.0,16,0.9809097404174764,8.57352171637886
tfim,topk_sweep,3,3,8.0,16,0.9907357127640353,8.402051282051282
tfim,topk_sweep,3,3,16.0,16,0.9960295647212892,8.078895463510849
tfim,topk_sweep,3,3,32.0,16,0.998810960886173,7.501831501831502
tfim,topk_sweep,3,3,4.0,17,0.9779275818314224,8.57352171637886
tfim,topk_sweep,3,3,8.0,17,0.9884741975225954,8.402051282051282
tfim,topk_sweep,3,3,16.0,17,0.9951441347402448,8.078895463510849
tfim,topk_sweep,3,3,32.0,17,0.9985735827886301,7.501831501831502
tfim,topk_sweep,3,3,4.0,18,0.977112156752959,8.57352171637886
tfim,topk_sweep,3,3,8.0,18,0.9883083196565776,8.402051282051282
tfim,topk_sweep,3,3,16.0,18,0.9950622807239027,8.078895463510849
tfim,topk_sweep,3,3,32.0,18,0.9985678696291552,7.501831501831502
tfim,topk_sweep,3,3,4.0,19,0.9797254492955614,8.57352171637886
tfim,topk_sweep,3,3,8.0,19,0.9894230279704335,8.402051282051282
tfim,topk_sweep,3,3,16.0,19,0.9954597415404542,8.078895463510849
tfim,topk_sweep,3,3,32.0,19,0.9985985759302928,7.501831501831502
mps,topk_sweep,3,3,4.0,0,0.9581980400526775,8.57352171637886
mps,topk_sweep,3,3,8.0,0,0.9589955296567587,8.402051282051282
mps,topk_sweep,3,3,16.0,0,0.959753388401203,8.078895463510849
mps,topk_sweep,3,3,32.0,0,0.9610905732257655,7.501831501831502
mps,topk_sweep,3,3,4.0,1,0.9590368879224037,8.57352171637886
mps,topk_sweep,3,3,8.0,1,0.9591000289298127,8.402051282051282
mps,topk_sweep,3,3,16.0,1,0.959031429621543,8.078895463510849
mps,topk_sweep,3,3,32.0,1,0.9595846744720822,7.501831501831502
mps,topk_sweep,3,3,4.0,2,0.9573373203467448,8.57352171637886
mps,topk_sweep,3,3,8.0,2,0.9579381556589665,8.402051282051282
mps,topk_sweep,3,3,16.0,2,0.9589607834845882,8.078895463510849
mps,topk_sweep,3,3,32.0,2,0.9604727845419619,7.501831501831502
mps,topk_sweep,3,3,4.0,3,0.956664471378782,8.57352171637886
mps,topk_sweep,3,3,8.0,3,0.9575021213289568,8.402051282051282
mps,topk_sweep,3,3,16.0,3,0.9583100513029748,8.078895463510849
mps,topk_sweep,3,3,32.0,3,0.9588099409936109,7.501831501831502
mps,topk_sweep,3,3,4.0,4,0.9555166857230769,8.57352171637886
mps,topk_sweep,3,3,8.0,4,0.95675601600138,8.402051282051282
mps,topk_sweep,3,3,16.0,4,0.9584105889064534,8.078895463510849
mps,topk_sweep,3,3,32.0,4,0.9586305352071258,7.501831501831502
mps,topk_sweep,3,3,4.0,5,0.9549116327652124,8.57352171637886
mps,topk_sweep,3,3,8.0,5,0.9555459617744787,8.402051282051282
mps,topk_sweep,3,3,16.0,5,0.9567475100019003,8.078895463510849
mps,topk_sweep,3,3,32.0,5,0.9570729003398685,7.501831501831502
mps,topk_sweep,3,3,4.0,6,0.9591160867025695,8.57352171637886
mps,topk_sweep,3,3,8.0,6,0.9599314889772086,8.402051282051282
mps,topk_sweep,3,3,16.0,6,0.9603815892155412,8.078895463510849
mps,topk_sweep,3,3,32.0,6,0.9614047366471299,7.501831501831502
mps,topk_sweep,3,3,4.0,7,0.9580995351061126,8.57352171637886
mps,topk_sweep,3,3,8.0,7,0.9578494243368014,8.402051282051282
mps,topk_sweep,3,3,16.0,7,0.9588716399402997,8.078895463510849
mps,topk_sweep,3,3,32.0,7,0.9597366543766526,7.501831501831502
mps,topk_sweep,3,3,4.0,8,0.9579011888848918,8.57352171637886
mps,topk_sweep,3,3,8.0,8,0.9592510104217903,8.402051282051282
mps,topk_sweep,3,3,16.0,8,0.9595867852360782,8.078895463510849
mps,topk_sweep,3,3,32.0,8,0.9605796506303416,7.501831501831502
mps,topk_sweep,3,3,4.0,9,0.9532696811778691,8.57352171637886
mps,topk_sweep,3,3,8.0,9,0.9542811307236218,8.402051282051282
mps,topk_sweep,3,3,16.0,9,0.9559834913925778,8.078895463510849
mps,topk_sweep,3,3,32.0,9,0.9565210057907838,7.501831501831502
mps,topk_sweep,3,3,4.0,10,0.9551107730963482,8.57352171637886
mps,topk_sweep,3,3,8.0,10,0.9552855584137091,8.402051282051282
mps,topk_sweep,3,3,16.0,10,0.9558979868950366,8.078895463510849
mps,topk_sweep,3,3,32.0,10,0.9564476485155071,7.501831501831502
mps,topk_sweep,3,3,4.0,11,0.9577387318258929,8.57352171637886
mps,topk_sweep,3,3,8.0,11,0.9582534544389245,8.402051282051282
mps,topk_sweep,3,3,16.0,11,0.958520349207896,8.078895463510849
mps,topk_sweep,3,3,32.0,11,0.9589333495577254,7.501831501831502
mps,topk_sweep,3,3,4.0,12,0.9561628541248766,8.57352171637886
mps,topk_sweep,3,3,8.0,12,0.9569358021069206,8.402051282051282
mps,topk_sweep,3,3,16.0,12,0.9570424660939372,8.078895463510849
mps,topk_sweep,3,3,32.0,12,0.9571126015107212,7.501831501831502
mps,topk_sweep,3,3,4.0,13,0.9541441238697856,8.57352171637886
mps,topk_sweep,3,3,8.0,13,0.9555745571505878,8.402051282051282
mps,topk_sweep,3,3,16.0,13,0.9577353226460802,8.078895463510849
mps,topk_sweep,3,3,32.0,13,0.9586300632017057,7.501831501831502
mps,topk_sweep,3,3,4.0,14,0.9565758729331493,8.57352171637886
mps,topk_sweep,3,3,8.0,14,0.9564735622849507,8.402051282051282
mps,topk_sweep,3,3,16.0,14,0.9572924041261214,8.078895463510849
mps,topk_sweep,3,3,32.0,14,0.9575268632508377,7.501831501831502
mps,topk_sweep,3,3,4.0,15,0.9543689223675592,8.57352171637886
mps,topk_sweep,3,3,8.0,15,0.9550313950651453,8.402051282051282
mps,topk_sweep,3,3,16.0,15,0.9557114776326089,8.078895463510849
mps,topk_sweep,3,3,32.0,15,0.9560498537550994,7.501831501831502
mps,topk_sweep,3,3,4.0,16,0.9568938514830377,8.57352171637886
mps,topk_sweep,3,3,8.0,16,0.9581471000835627,8.402051282051282
mps,topk_sweep,3,3,16.0,16,0.9586292951093769,8.078895463510849
mps,topk_sweep,3,3,32.0,16,0.9591871119956663,7.501831501831502
mps,topk_sweep,3,3,4.0,17,0.9545416655017979,8.57352171637886
mps,topk_sweep,3,3,8.0,17,0.9561999311758117,8.402051282051282
mps,topk_sweep,3,3,16.0,17,0.9575767112063527,8.078895463510849
mps,topk_sweep,3,3,32.0,17,0.9593440437292571,7.501831501831502
mps,topk_sweep,3,3,4.0,18,0.9552621019930141,8.57352171637886
mps,topk_sweep,3,3,8.0,18,0.9555715930135268,8.402051282051282
mps,topk_sweep,3,3,16.0,18,0.95790567432375,8.078895463510849
mps,topk_sweep,3,3,32.0,18,0.958742067926067,7.501831501831502
mps,topk_sweep,3,3,4.0,19,0.9536797377066282,8.57352171637886
mps,topk_sweep,3,3,8.0,19,0.9544741701932857,8.402051282051282
mps,topk_sweep,3,3,16.0,19,0.95660375884909,8.078895463510849
mps,topk_sweep,3,3,32.0,19,0.9559209010043698,7.501831501831502
